0,1,2
9.191682868254606e-14,0.0,0.9999999999999076
1.7840763529566756e-135,1.0,1.3385386411717052e-273
0.0,1.0,0.0
4.1212765885980356e-41,0.0,1.0
0.0,1.0,0.0
4.593960988119163e-214,1.0,0.0
3.8366099873058993e-42,0.0,1.0
1.4122203322361528e-54,0.0,1.0
4.1167184452698494e-308,1.0,0.0
5.729437881680685e-149,1.0,6.941777842830443e-299
0.0,1.0,0.0
1.0,0.0,2.1041512279222077e-52
2.961963011293891e-32,0.0,1.0
1.1853039490558316e-33,0.0,1.0
2.381554964430857e-43,0.0,1.0
1.994819120647609e-31,1.0,2.302440975754332e-283
4.0726873545481506e-19,0.0,1.0
3.8692778428406923e-113,1.0,1.2926751167473115e-280
0.0,1.0,0.0
2.7159941175619796e-73,1.0,0.0
3.6350439322387724e-27,1.0,9.434573770322236e-247
2.1523597172664082e-62,0.0,1.0
4.306112134158253e-16,0.0,1.0
1.0,0.0,9.81830996049636e-38
8.359849055821387e-09,0.0,0.9999999916401521
1.3954051811132597e-13,0.0,0.9999999999998614
1.8978008054884468e-17,0.0,1.0
9.56576721625331e-27,0.0,1.0
3.19788744406709e-15,0.0,0.9999999999999964
3.063226581992753e-81,1.0,6.672308016219956e-237
1.4906648122898428e-266,1.0,0.0
1.0,0.0,4.1073314029618115e-136
2.6430044202691518e-48,0.0,1.0
1.9714728502489378e-141,1.0,0.0
2.4891382049183676e-39,0.0,1.0
4.804462167945748e-16,0.0,1.0
3.034598802958704e-172,0.0,1.0
1.0,0.0,9.848514310006214e-23
1.3497573176062406e-52,0.0,1.0
3.306662248171125e-178,1.0,0.0
1.6871127862384477e-58,0.0,1.0
9.94844513465421e-13,0.0,0.9999999999990052
0.0,1.0,0.0
6.639257043421791e-113,1.0,0.0
2.910062054629827e-13,0.0,0.9999999999997087
4.862644795839679e-79,1.0,8.932329202424907e-196
1.5740292623627399e-21,0.0,1.0
0.0,1.0,0.0
2.3554395268924724e-38,0.0,1.0
2.0392965718142347e-13,0.0,0.9999999999997975
8.781638314611336e-50,0.0,1.0
5.452843687418083e-41,0.0,1.0
1.0,0.0,6.983418797410982e-75
3.6253009148709873e-17,0.0,1.0
3.737486946616618e-101,1.0,2.7402799398770244e-256
8.111604703748264e-42,0.0,1.0
4.377111825666138e-19,0.0,1.0
5.532494604296654e-154,1.0,7.850780916093432e-232
5.130919463532165e-20,0.0,1.0
3.090874083655007e-38,0.0,1.0
1.948573650216923e-30,0.0,1.0
1.0,0.0,6.366645970832844e-30
4.2331414387641625e-16,0.0,1.0
7.808109210730736e-46,0.0,1.0
0.9999999999349137,6.508631149322295e-11,0.0
1.2280315161644728e-40,0.0,1.0
1.3327095423516873e-28,0.0,1.0
5.9987992620452424e-30,1.0,1.4086261742461573e-249
1.3104519473562862e-28,0.0,1.0
4.85742423282493e-07,0.9999995142575767,2.5151989152200448e-278
4.715590928908228e-28,1.0,1.27453419711085e-310
4.3549305831367994e-92,1.0,0.0
1.0,0.0,7.094686273542114e-19
1.195755659771039e-143,1.0,0.0
4.573180403895505e-40,0.0,1.0
8.214632401138479e-65,0.0,1.0
0.0,1.0,0.0
2.540123536995791e-89,1.0,4.552315052216251e-264
0.9998493616987724,0.00015063830122769473,0.0
3.888064255584249e-19,0.0,1.0
2.5338143412801293e-11,0.0,0.999999999974662
1.5609861671797554e-19,0.0,1.0
1.3346867994671877e-18,0.0,1.0
7.327755893745507e-13,0.0,0.9999999999992664
5.306970992512767e-16,0.0,1.0
3.0199868611158693e-21,0.0,1.0
1.2960651676985994e-219,1.0,3.106066919760559e-293
1.8577751951945794e-33,0.0,1.0
1.3658016479405657e-19,0.0,1.0
6.909943795636424e-25,0.0,1.0
1.0,1.046697080952957e-17,0.0
7.418588787891796e-40,0.0,1.0
2.2685701151050813e-52,0.0,1.0
0.9921869367198966,0.007813063280103904,2.310056720904426e-264
0.998953249649112,0.0010467503508880007,5.888668009584826e-255
1.8333237225191796e-24,0.0,1.0
3.494817872035144e-12,0.999999999996505,7.523398522625184e-265
3.85770896340067e-18,0.0,1.0
1.3863205374821197e-33,1.0,0.0
4.792387292104567e-173,1.0,0.0
2.409273915590291e-19,0.0,1.0
